male,female,total
10.124,9.674,19.798
10.995,10.521,21.516
11.127,10.68,21.807
10.894,10.502,21.396
11.948,11.401,23.349
10.399,9.444,19.843
10.591,10.206,20.797
10.492,10.202,20.694
9.782,9.944,19.726
10.614,10.483,21.097
9.049,9.195,18.244
8.265,8.442,16.707
6.142,6.69,12.832
4.951,5.012,9.963
3.993,4.101,8.094
2.53,2.679,5.209
1.088,1.74,2.828
0.407,0.726,1.133
0.095,0.284,0.379
0.011,0.059,0.07
0.001,0.008,0.009
