male,female,total
1057.293,1042.818,2100.111
938.907,926.606,1865.513
850.299,837.607,1687.906
763.316,748.232,1511.548
659.751,645.274,1305.025
530.336,530.378,1060.714
398.448,429.991,828.439
291.65,350.777,642.427
215.946,284.235,500.181
165.71,232.548,398.258
135.641,197.28,332.921
111.417,170.186,281.603
88.173,142.254,230.427
67.003,110.719,177.722
39.424,66.412,105.836
25.135,40.279,65.414
11.204,17.993,29.197
3.09,5.092,8.182
0.459,0.811,1.27
0.031,0.063,0.094
0.001,0.003,0.004
