male,female,total
294.856,281.36,576.216
292.036,278.571,570.607
294.937,282.959,577.896
295.844,292.083,587.927
310.848,322.236,633.084
275.904,306.826,582.73
214.396,259.845,474.241
178.192,230.009,408.201
164.893,216.711,381.604
147.488,196.05,343.538
129.205,173.922,303.127
112.257,152.687,264.944
92.893,128.074,220.967
76.493,108.836,185.329
58.108,81.497,139.605
45.689,63.097,108.786
31.75,42.858,74.608
15.345,22.372,37.717
4.5,7.839,12.339
0.738,1.762,2.5
0.052,0.183,0.235
